,Account ID,Full Account ID,Full User ID,Owner AMA / AUM,Connect 2021 from Opty,Connect 2021,Connect 2020 from Opty,Connect 2020,Connect 2019,Account Currency,JUNO Account ID,Kaseya Market Segment,Auto Renewal Op Out,# of Closed Won Opportunities,Account Record Type,Type,Last Activity,Last Modified Date,"Owner Type (1 IS AMA, 0 IS NOT) ",Row Labels,Min of Effective_Start_Date__c,Max of Effective_End_Date__c,Max of Effective_Start_Date__c,Current State,1 -> Renewable 0 -> Evergreen,Duration
10331,001j000000k1z3c,001j000000k1z3cAAA,0053a00000PdkmgAAB,AMA,0,0,0,0,0,USD,5714.0,General Business,0,45,End User,Customer,2/8/2022,2/10/2022,1,001j000000k1z3cAAA,10/5/2018,,10/5/2018,Evergreen,0,1224
10332,001j000000k1z3n,001j000000k1z3nAAA,0054w00000AR3YWAA1,AMA,0,0,0,0,0,USD,8354.0,MSP,0,26,End User,Customer,2/9/2022,2/10/2022,1,001j000000k1z3nAAA,2/14/2020,8/30/2022,8/31/2020,Renewable,1,928
10333,001j000000k1z3q,001j000000k1z3qAAA,0054w00000AR2BgAAL,AMA,0,0,0,0,0,USD,7416.0,MSP,0,107,End User,Customer,2/7/2022,2/10/2022,1,001j000000k1z3qAAA,8/5/2019,4/12/2023,1/21/2022,Renewable,1,1346
10334,001j000000k1z3x,001j000000k1z3xAAA,0054w00000AR2rrAAD,AUM,0,0,0,0,0,EUR,2978.0,MSP,1,18,End User,Customer,1/28/2022,2/9/2022,0,001j000000k1z3xAAA,3/2/2017,8/3/2022,3/2/2017,Renewable,1,1980
10335,001j000000k1z41,001j000000k1z41AAA,0053a00000Pe80lAAB,AMA,0,0,0,0,0,USD,1391.0,MSP,0,98,End User,Customer,2/10/2022,2/10/2022,1,001j000000k1z41AAA,4/15/2016,,3/2/2021,Evergreen,0,2127
10336,001j000000k1z4L,001j000000k1z4LAAQ,0053a00000PATyDAAX,AUM,0,0,0,0,0,USD,7673.0,MSP,0,50,End User,Customer,1/28/2022,2/10/2022,0,001j000000k1z4LAAQ,9/27/2019,9/26/2022,1/11/2022,Renewable,1,1095
10337,001j000000k1z4b,001j000000k1z4bAAA,0054w00000AR3YRAA1,AMA,0,0,0,0,0,USD,3236.0,MSP,0,37,End User,Customer,2/10/2022,2/10/2022,1,001j000000k1z4bAAA,4/7/2017,9/6/2022,9/7/2021,Renewable,1,1978
10338,001j000000k1z4g,001j000000k1z4gAAA,0053a00000NLxSqAAL,AUM,0,0,0,0,0,USD,3675.0,MSP,0,17,End User,Customer,1/26/2022,2/10/2022,0,001j000000k1z4gAAA,6/29/2017,,6/29/2017,Evergreen,0,1687
10339,001j000000k1z4j,001j000000k1z4jAAA,0054w00000AWSEWAA5,AMA,0,0,0,0,0,EUR,1569740000000000.0,MSP,0,9,End User,Customer,2/7/2022,2/9/2022,1,001j000000k1z4jAAA,4/1/2020,6/30/2021,7/1/2020,Renewable,1,455
10340,001j000000k1z51,001j000000k1z51AAA,0053a00000PATyDAAX,AUM,0,0,0,0,0,USD,5130.0,MSP,0,79,End User,Customer,1/27/2022,2/10/2022,0,001j000000k1z51AAA,5/25/2018,,12/27/2020,Evergreen,0,1357
10341,001j000000k1z59,001j000000k1z59AAA,0054w00000AR21RAAT,AUM,0,0,0,0,0,USD,2891.0,MSP,0,20,End User,Customer,2/10/2022,2/10/2022,0,001j000000k1z59AAA,1/31/2017,,1/31/2017,Evergreen,0,1836
10342,001j000000k1z5B,001j000000k1z5BAAQ,0054w00000AQyUzAAL,AUM,0,0,0,0,0,GBP,715.0,MSP,0,6,End User,Customer,1/18/2022,11/15/2021,0,001j000000k1z5BAAQ,10/23/2015,,10/23/2015,Evergreen,0,2302
10343,001j000000k1z5I,001j000000k1z5IAAQ,0053a00000Pe80WAAR,AMA,0,0,0,0,0,USD,5750.0,MSP,1,58,End User,Customer,1/20/2022,2/10/2022,1,001j000000k1z5IAAQ,10/8/2018,5/31/2023,6/1/2020,Evergreen,0,1696
10344,001j000000k1z5T,001j000000k1z5TAAQ,005f100000HI8ajAAD,AMA,0,0,0,0,0,USD,8573.0,MSP,0,76,Reseller,Customer,2/16/2022,2/10/2022,1,001j000000k1z5TAAQ,4/1/2020,3/31/2023,4/1/2020,Renewable,1,1094
10345,001j000000k1z5U,001j000000k1z5UAAQ,0054w00000AQyUzAAL,AUM,0,0,0,0,0,GBP,244.0,MSP,0,46,End User,Customer,2/7/2022,2/10/2022,0,001j000000k1z5UAAQ,5/1/2015,6/9/2022,1/31/2022,Renewable,1,2596
10346,001j000000k1z5Y,001j000000k1z5YAAQ,0054w00000AWX1NAAX,AUM,0,0,0,0,0,CAD,961.0,MSP,0,10,End User,Customer,1/24/2022,2/10/2022,0,001j000000k1z5YAAQ,1/19/2016,,1/19/2016,Evergreen,0,2214
10347,001j000000k1z5q,001j000000k1z5qAAA,005f100000HI8ajAAD,AMA,0,0,0,0,1,USD,6853.0,MSP,0,102,End User,Customer,2/10/2022,2/10/2022,1,001j000000k1z5qAAA,4/14/2019,4/13/2022,4/13/2021,Renewable,1,1095
10348,001j000000k1z5s,001j000000k1z5sAAA,0053a00000Pe80lAAB,AMA,0,0,0,0,0,USD,3802.0,MSP,0,61,End User,Customer,1/19/2022,10/31/2021,1,001j000000k1z5sAAA,7/27/2017,12/27/2019,7/27/2017,Evergreen,0,883
10349,001j000000k1z5t,001j000000k1z5tAAA,005j000000C1RahAAF,AMA,0,0,0,0,0,AUD,1994.0,MSP,0,43,End User,Customer,10/31/2021,12/29/2021,1,001j000000k1z5tAAA,12/21/2017,1/1/2021,12/21/2017,Renewable,1,1107
10350,001j000000k1z5x,001j000000k1z5xAAA,0054w00000AWNcYAAX,AMA,0,0,1,1,0,USD,9032.0,MSP,0,75,End User,Customer,2/10/2022,2/10/2022,1,001j000000k1z5xAAA,6/25/2020,7/24/2020,6/25/2020,Renewable,1,29
10351,001j000000k1z6I,001j000000k1z6IAAQ,0054w00000AWKY4AAP,AUM,0,0,0,0,0,USD,911.0,MSP,0,15,End User,Customer,1/27/2022,2/10/2022,0,001j000000k1z6IAAQ,12/18/2015,,12/18/2015,Evergreen,0,2246
10352,001j000000k1z6N,001j000000k1z6NAAQ,0054w00000AR2ATAA1,AUM,0,0,0,0,0,USD,9796.0,MSP,1,30,End User,Customer,2/3/2022,2/10/2022,0,001j000000k1z6NAAQ,11/16/2020,11/15/2023,11/16/2020,Renewable,1,1094
10353,001j000000k1z6W,001j000000k1z6WAAQ,0054w00000AWOblAAH,AMA,0,0,0,0,0,CAD,6654.0,MSP,1,23,End User,Customer,2/8/2022,2/10/2022,1,001j000000k1z6WAAQ,2/7/2019,2/6/2021,2/7/2020,Renewable,1,730
10354,001j000000k1z6b,001j000000k1z6bAAA,0054w00000AR2loAAD,,0,0,0,0,0,USD,4217.0,MSP,0,36,End User,Prospect,2/7/2022,2/9/2022,0,001j000000k1z6bAAA,10/23/2017,3/22/2021,3/23/2021,Evergreen,0,1246
10355,001j000000k1z6c,001j000000k1z6cAAA,0053a00000K4glZAAR,AUM,0,0,0,0,0,USD,5071.0,MSP,0,15,Partner Account Record Type,Customer,1/19/2022,2/10/2022,0,001j000000k1z6cAAA,5/11/2018,5/10/2024,5/11/2021,Renewable,1,2191
10356,001j000000k1z6d,001j000000k1z6dAAA,0053a00000NwDPUAA3,AMA,0,0,0,0,0,USD,6200.0,MSP,0,42,End User,Customer,2/9/2022,2/10/2022,1,001j000000k1z6dAAA,11/28/2018,12/3/2022,3/4/2022,Renewable,1,1466
10357,001j000000k1z6g,001j000000k1z6gAAA,0053a00000Q9TB8AAN,AMA,0,0,0,0,0,USD,6647.0,MSP,0,16,End User,Customer,1/19/2022,2/10/2022,1,001j000000k1z6gAAA,3/4/2019,2/27/2023,2/28/2021,Renewable,1,1456
10358,001j000000k1z6n,001j000000k1z6nAAA,0054w00000AR0kAAAT,AMA,0,0,0,0,0,USD,7207.0,MSP,0,35,End User,Customer,2/10/2022,2/10/2022,1,001j000000k1z6nAAA,6/20/2019,6/20/2023,6/21/2020,Renewable,1,1461
10359,001j000000k1z6w,001j000000k1z6wAAA,0054w00000AWOblAAH,AMA,0,0,1,1,0,USD,1986.0,MSP,0,59,Reseller,Customer,2/7/2022,2/10/2022,1,001j000000k1z6wAAA,8/17/2016,2/26/2022,2/27/2021,Renewable,1,2019
10360,001j000000k1z6z,001j000000k1z6zAAA,0054w00000AR1sUAAT,AMA,0,0,0,0,0,USD,8062.0,MSP,1,142,End User,Customer,2/10/2022,2/10/2022,1,001j000000k1z6zAAA,12/23/2019,9/28/2023,8/30/2021,Renewable,1,1375
10361,001j000000k1z71,001j000000k1z71AAA,0054w00000AWfoNAAT,AUM,0,0,0,0,0,USD,4246.0,MSP,0,51,End User,Customer,1/24/2022,2/10/2022,0,001j000000k1z71AAA,10/30/2017,9/6/2022,9/7/2021,Renewable,1,1772
10362,001j000000k1z77,001j000000k1z77AAA,005j000000C0Vd6AAF,AUM,0,0,0,0,0,USD,1943.0,MSP,0,14,End User,Customer,12/31/2021,12/28/2021,0,001j000000k1z77AAA,8/10/2016,2/10/2020,8/10/2016,Evergreen,0,1279
10363,001j000000k1z7T,001j000000k1z7TAAQ,005f100000HI8ajAAD,AMA,0,0,0,0,0,USD,3491.0,MSP,1,67,End User,Customer,2/9/2022,2/10/2022,1,001j000000k1z7TAAQ,6/19/2017,7/27/2022,7/28/2021,Renewable,1,1864
10364,001j000000k1z7X,001j000000k1z7XAAQ,0054w00000AWec1AAD,AUM,0,0,0,0,0,USD,1134.0,MSP,1,21,End User,Partner,1/26/2022,2/10/2022,0,001j000000k1z7XAAQ,3/1/2016,,3/1/2016,Evergreen,0,2172
10365,001j000000k1z7f,001j000000k1z7fAAA,0054w00000AWNrOAAX,AUM,0,0,0,0,0,AUD,285.0,MSP,0,41,End User,Customer,2/10/2022,2/10/2022,0,001j000000k1z7fAAA,5/26/2015,10/1/2022,1/1/2021,Renewable,1,2685
10366,001j000000k1z7h,001j000000k1z7hAAA,0053a00000Q8TwHAAV,AMA,0,0,0,0,0,USD,9885.0,MSP,0,39,End User,Customer,2/8/2022,2/10/2022,1,001j000000k1z7hAAA,11/30/2020,11/29/2023,11/30/2020,Renewable,1,1094
10367,001j000000k1z7j,001j000000k1z7jAAA,0054w00000AQyUyAAL,AMA,0,0,0,0,0,USD,3329.0,MSP,1,11,End User,Customer,2/10/2022,2/10/2022,1,001j000000k1z7jAAA,4/28/2017,,2/19/2021,Evergreen,0,1749
10368,001j000000k1z7m,001j000000k1z7mAAA,0053a00000K4glZAAR,AUM,0,0,0,0,0,USD,4621.0,MSP,0,38,Reseller,Customer,2/8/2022,2/10/2022,0,001j000000k1z7mAAA,1/29/2018,,3/4/2021,Evergreen,0,1473
10369,001j000000k1z7x,001j000000k1z7xAAA,0054w00000AWSE2AAP,AUM,0,0,0,0,0,USD,4037.0,MSP,0,16,End User,Customer,1/27/2022,2/10/2022,0,001j000000k1z7xAAA,9/12/2017,,9/12/2017,Evergreen,0,1612
10370,001j000000k1z83,001j000000k1z83AAA,0054w00000AR29zAAD,AMA,0,0,0,0,0,USD,11530.0,MSP,0,81,End User,Customer,2/10/2022,2/10/2022,1,001j000000k1z83AAA,11/1/2021,10/31/2022,11/1/2021,Renewable,1,364
10371,001j000000k1z8B,001j000000k1z8BAAQ,0053a00000Ooq8NAAR,AMA,0,0,0,0,0,CAD,4926.0,MSP,0,49,End User,Customer,1/20/2022,2/10/2022,1,001j000000k1z8BAAQ,4/5/2018,,4/5/2018,Evergreen,0,1407
10372,001j000000k1z8F,001j000000k1z8FAAQ,0054w00000AR0kZAAT,AUM,0,0,0,0,0,GBP,1739760000000000.0,MSP,0,14,End User,Customer,2/8/2022,2/9/2022,0,001j000000k1z8FAAQ,8/1/2020,11/30/2023,8/1/2021,Renewable,1,1216
10373,001j000000k1z8H,001j000000k1z8HAAQ,0054w00000AR1iZAAT,AMA,0,0,0,0,0,AUD,9095.0,MSP,0,54,End User,Customer,2/2/2022,2/10/2022,1,001j000000k1z8HAAQ,7/17/2020,7/16/2023,7/17/2020,Renewable,1,1094
10374,001j000000k1z8K,001j000000k1z8KAAQ,005j000000Dvuf1AAB,AMA,0,0,0,0,0,GBP,1192.0,MSP,0,331,End User,Customer,3/3/2022,2/10/2022,1,001j000000k1z8KAAQ,3/9/2016,9/30/2023,11/26/2021,Renewable,1,2761
10375,001j000000k1z8b,001j000000k1z8bAAA,005j000000C0Vd6AAF,AUM,0,0,0,0,0,GBP,1779.0,Channel,0,19,Reseller,Customer,4/5/2021,10/29/2021,0,001j000000k1z8bAAA,7/25/2016,12/24/2020,12/24/2020,Evergreen,0,1613
10376,001j000000k1z8c,001j000000k1z8cAAA,0054w00000AWM1RAAX,AUM,0,0,0,0,0,GBP,1868950000000000.0,MSP,1,5,End User,Customer,1/18/2022,2/9/2022,0,001j000000k1z8cAAA,10/28/2020,10/27/2023,10/28/2020,Renewable,1,1094
10377,001j000000k1z8d,001j000000k1z8dAAA,0054w00000AWNrOAAX,AUM,0,0,0,0,0,AUD,721.0,MSP,0,59,End User,Customer,12/22/2021,2/10/2022,0,001j000000k1z8dAAA,10/21/2015,1/1/2024,1/2/2021,Renewable,1,2994
10378,001j000000k1z8h,001j000000k1z8hAAA,0053a00000OopcpAAB,AMA,0,0,0,0,0,GBP,1866530000000000.0,MSP,0,37,End User,Customer,2/10/2022,2/9/2022,1,001j000000k1z8hAAA,11/1/2020,10/31/2023,11/1/2020,Renewable,1,1094
10379,001j000000k1z97,001j000000k1z97AAA,0054w00000AR2rrAAD,AUM,0,0,0,0,0,GBP,1121160000000000.0,MSP,0,12,End User,Customer,2/22/2022,2/9/2022,0,001j000000k1z97AAA,7/15/2019,7/15/2022,11/4/2019,Renewable,1,1096
10380,001j000000k1z9P,001j000000k1z9PAAQ,0054w00000AR1iZAAT,AMA,0,0,0,0,0,AUD,308.0,MSP,0,13,End User,Customer,12/16/2021,2/10/2022,1,001j000000k1z9PAAQ,6/9/2015,1/1/2024,1/2/2021,Renewable,1,3128
10381,001j000000k1z9d,001j000000k1z9dAAA,0053a00000K45ZlAAJ,,0,0,0,0,0,GBP,962716000000000.0,MSP,0,4,End User,Customer,12/10/2021,2/10/2022,0,001j000000k1z9dAAA,1/29/2019,,3/18/2021,Evergreen,0,1108
10382,001j000000k1z9w,001j000000k1z9wAAA,0054w00000AR21qAAD,AUM,0,0,0,0,0,CAD,3172.0,MSP,0,15,End User,Customer,2/1/2022,2/10/2022,0,001j000000k1z9wAAA,3/27/2017,,3/27/2017,Evergreen,0,1781
10383,001j000000k1zA5,001j000000k1zA5AAI,0054w00000AWYqCAAX,AUM,0,0,0,0,0,AUD,2510.0,MSP,1,19,End User,Customer,2/9/2022,2/10/2022,0,001j000000k1zA5AAI,11/10/2016,4/9/2024,4/10/2021,Renewable,1,2707
10384,001j000000k1zA9,001j000000k1zA9AAI,005j000000C1RahAAF,AMA,0,0,0,0,0,AUD,7851.0,MSP,0,16,End User,Customer,2/8/2022,2/10/2022,1,001j000000k1zA9AAI,11/1/2019,11/30/2022,11/1/2019,Renewable,1,1125
10385,001j000000k1zAA,001j000000k1zAAAAY,0054w00000AWNcdAAH,AMA,0,0,0,0,0,GBP,1477060000000000.0,MSP,0,19,End User,Customer,1/26/2022,2/10/2022,1,001j000000k1zAAAAY,1/6/2020,1/5/2023,9/1/2021,Renewable,1,1095
10386,001j000000k1zAG,001j000000k1zAGAAY,0054w00000AWYqCAAX,AUM,0,0,0,0,0,AUD,2134500000000000.0,MSP,0,15,End User,Customer,2/8/2022,2/10/2022,0,001j000000k1zAGAAY,5/20/2021,7/19/2024,2/18/2022,Renewable,1,1156
10387,001j000000k1zAj,001j000000k1zAjAAI,005f100000HHihyAAD,AUM,0,0,0,0,0,AUD,3744.0,MSP,0,14,End User,Customer,12/31/2021,2/10/2022,0,001j000000k1zAjAAI,7/13/2017,,2/11/2021,Evergreen,0,1673
10388,001j000000k1zAm,001j000000k1zAmAAI,0054w00000AWOcAAAX,AUM,0,0,0,0,0,CAD,202.0,MSP,0,14,End User,Customer,2/10/2022,2/10/2022,0,001j000000k1zAmAAI,4/27/2015,11/14/2023,2/26/2021,Renewable,1,3123
10389,001j000000k1zAt,001j000000k1zAtAAI,0054w00000AWbXcAAL,AUM,0,0,0,0,0,GBP,477147000000000.0,MSP,0,8,End User,Customer,2/3/2022,2/9/2022,0,001j000000k1zAtAAI,2/20/2018,,2/20/2018,Evergreen,0,1451
10390,001j000000k1zE6,001j000000k1zE6AAI,0054w00000AR30tAAD,AUM,0,0,0,0,0,USD,4540.0,MSP,0,5,End User,Customer,1/19/2022,2/10/2022,0,001j000000k1zE6AAI,1/10/2018,,1/10/2018,Evergreen,0,1492
10391,001j000000k1zEI,001j000000k1zEIAAY,0054w00000AWX1XAAX,AMA,0,0,0,0,0,USD,9375.0,MSP,0,47,End User,Customer,2/10/2022,2/10/2022,1,001j000000k1zEIAAY,9/9/2020,,9/9/2020,Evergreen,0,519
10392,001j000000k1zEV,001j000000k1zEVAAY,0054w00000AWUTxAAP,AUM,0,0,0,0,0,USD,2645.0,MSP,0,12,End User,Customer,1/19/2022,2/10/2022,0,001j000000k1zEVAAY,12/5/2016,,12/5/2016,Evergreen,0,1893
10393,001j000000k1zEo,001j000000k1zEoAAI,0054w00000AWKwpAAH,,0,0,0,0,0,USD,11092.0,MSP,0,13,End User,Customer,2/15/2022,2/10/2022,0,001j000000k1zEoAAI,7/1/2021,9/30/2024,10/1/2021,Renewable,1,1187
10394,001j000000k1zFa,001j000000k1zFaAAI,0053a00000K4gJzAAJ,AMA,0,0,0,0,0,USD,2169.0,MSP,0,30,End User,Customer,2/7/2022,2/10/2022,1,001j000000k1zFaAAI,10/3/2016,9/26/2022,2/19/2021,Renewable,1,2184
10395,001j000000k1zFc,001j000000k1zFcAAI,0054w00000AWYqlAAH,AMA,0,0,0,0,0,EUR,1271910000000000.0,MSP,0,54,End User,Customer,2/9/2022,2/9/2022,1,001j000000k1zFcAAI,3/19/2020,3/18/2023,1/11/2021,Renewable,1,1094
10396,001j000000k1zG7,001j000000k1zG7AAI,0053a00000Pe80WAAR,AMA,0,0,0,0,1,USD,6530.0,MSP,0,61,Reseller,Customer,2/1/2022,2/10/2022,1,001j000000k1zG7AAI,2/2/2019,11/24/2022,11/25/2021,Evergreen,0,1391
10397,001j000000k1zGK,001j000000k1zGKAAY,005j000000C0Vd6AAF,AUM,0,0,0,0,0,GBP,2601.0,MSP,0,5,End User,Customer,11/16/2021,8/19/2021,0,001j000000k1zGKAAY,1/23/2017,7/25/2019,7/26/2019,Evergreen,0,913
10398,001j000000k1zGV,001j000000k1zGVAAY,0054w00000AR21RAAT,AUM,0,0,0,0,0,USD,4284.0,MSP,1,33,End User,Customer,1/28/2022,2/10/2022,0,001j000000k1zGVAAY,11/8/2017,,3/11/2021,Evergreen,0,1555
10399,001j000000k1zGg,001j000000k1zGgAAI,0053a00000OnipPAAR,AMA,0,0,0,0,0,USD,1767.0,MSP,0,0,End User,Customer,1/19/2022,2/10/2022,1,001j000000k1zGgAAI,7/6/2016,,7/6/2016,Evergreen,0,2045
10400,001j000000k1zHL,001j000000k1zHLAAY,0053a00000POk5iAAD,AUM,0,0,0,0,0,USD,128.0,MSP,0,12,End User,Customer,2/9/2022,2/10/2022,0,001j000000k1zHLAAY,2/25/2015,2/24/2024,2/25/2021,Evergreen,0,3286
10401,001j000000k1zHP,001j000000k1zHPAAY,0054w00000AWYqlAAH,AMA,0,0,0,0,0,EUR,1976030000000000.0,MSP,0,89,End User,Customer,1/28/2022,2/10/2022,1,001j000000k1zHPAAY,4/1/2021,3/31/2024,4/1/2021,Renewable,1,1095
10402,001j000000k1zLd,001j000000k1zLdAAI,0054w00000AWSEvAAP,AUM,0,0,0,0,0,USD,11369.0,MSP,0,1,Reseller,Customer,2/7/2022,2/10/2022,0,001j000000k1zLdAAI,11/24/2021,11/23/2024,11/24/2021,Renewable,1,1095
10403,001j000000k1zLp,001j000000k1zLpAAI,0054w00000AWJm0AAH,AMA,0,0,0,0,0,USD,7861.0,MSP,1,13,End User,Customer,1/26/2022,2/9/2022,1,001j000000k1zLpAAI,11/5/2019,11/30/2020,12/1/2020,Renewable,1,391
10404,001j000000k1zMe,001j000000k1zMeAAI,005j000000C2EikAAF,AMA,0,0,0,0,0,EUR,802960000000000.0,MSP,0,4,End User,Customer,1/18/2022,2/9/2022,1,001j000000k1zMeAAI,10/8/2018,,10/8/2018,Evergreen,0,1221
10405,001j000000k1zMg,001j000000k1zMgAAI,0054w00000AWOcAAAX,AUM,0,0,0,0,0,USD,1664.0,MSP,0,9,End User,Customer,3/17/2022,2/10/2022,0,001j000000k1zMgAAI,6/9/2016,5/8/2022,2/24/2021,Renewable,1,2159
10406,001j000000k1zOc,001j000000k1zOcAAI,0053a00000POk5iAAD,AUM,0,0,0,0,0,USD,11855.0,General Business,0,1,End User,Customer,2/2/2022,2/10/2022,0,001j000000k1zOcAAI,12/14/2021,12/13/2024,12/14/2021,Renewable,1,1095
10407,001j000000k1zPq,001j000000k1zPqAAI,005f100000H9bjmAAB,AUM,0,0,0,0,0,USD,7042.0,Financial Services,0,1,End User,Customer,12/16/2021,2/10/2022,0,001j000000k1zPqAAI,5/15/2019,5/14/2020,5/15/2019,Renewable,1,365
10408,001j000000k1zVA,001j000000k1zVAAAY,0054w00000AWViAAAX,AUM,0,0,0,0,0,USD,9160.0,MSP,1,15,End User,Customer,2/3/2022,2/10/2022,0,001j000000k1zVAAAY,4/1/2020,3/31/2024,4/1/2020,Renewable,1,1460
10409,001j000000k1zVY,001j000000k1zVYAAY,0054w00000AWKXpAAP,AUM,0,0,0,0,0,USD,2210.0,MSP,0,7,Reseller,Customer,2/9/2022,2/10/2022,0,001j000000k1zVYAAY,9/26/2018,12/24/2024,1/1/2022,Renewable,1,2281
10410,001j000000k1zW0,001j000000k1zW0AAI,0054w00000AWOe1AAH,AMA,0,0,0,0,0,USD,8027.0,Healthcare,0,7,End User,Customer,2/14/2022,2/10/2022,1,001j000000k1zW0AAI,11/20/2019,11/19/2022,11/20/2021,Renewable,1,1095
10411,001j000000k1zW7,001j000000k1zW7AAI,0054w00000AWX26AAH,AUM,0,0,0,0,0,USD,6706.0,MSP,0,5,Reseller,Partner,1/19/2022,2/10/2022,0,001j000000k1zW7AAI,3/20/2019,3/20/2022,3/20/2019,Renewable,1,1096
10412,001j000000k1zbx,001j000000k1zbxAAA,0054w00000AWSE7AAP,AUM,0,0,0,0,0,USD,999.0,MSP,1,8,End User,Customer,2/7/2022,2/10/2022,0,001j000000k1zbxAAA,1/4/2016,,12/19/2020,Evergreen,0,2229
10413,001j000000k1zc4,001j000000k1zc4AAA,0053a00000PeLNEAA3,AUM,0,0,0,0,0,USD,438.0,MSP,0,6,End User,Customer,2/1/2022,2/10/2022,0,001j000000k1zc4AAA,6/29/2015,,6/29/2015,Evergreen,0,2418
10414,001j000000k1zcs,001j000000k1zcsAAA,0054w00000AR0kUAAT,AUM,0,0,0,0,0,EUR,2057140000000000.0,MSP,0,3,End User,Customer,2/3/2022,2/9/2022,0,001j000000k1zcsAAA,4/30/2021,8/29/2024,1/1/2022,Renewable,1,1217
10415,001j000000k1ze7,001j000000k1ze7AAA,005j000000C0Vd6AAF,AUM,0,0,0,0,0,GBP,1115730000000000.0,MSP,1,3,End User,Customer,3/3/2021,10/30/2021,0,001j000000k1ze7AAA,5/17/2019,5/16/2020,5/17/2020,Renewable,1,365
10416,001j000000k1zea,001j000000k1zeaAAA,0053a00000Q8txVAAR,AUM,0,0,0,0,0,USD,5769.0,MSP,0,38,Reseller,Customer,1/19/2022,2/10/2022,0,001j000000k1zeaAAA,10/12/2018,10/11/2024,10/12/2021,Renewable,1,2191
10417,001j000000k1zfR,001j000000k1zfRAAQ,005f100000HIKqoAAH,AMA,0,0,0,0,0,USD,6254.0,MSP,1,3,Partner Account Record Type,Customer,2/2/2022,2/10/2022,1,001j000000k1zfRAAQ,11/30/2018,,11/30/2018,Evergreen,0,1168
10418,001j000000k1zgQ,001j000000k1zgQAAQ,0054w00000AWYcjAAH,AMA,0,0,2,1,1,CAD,6092.0,MSP,0,22,End User,Customer,2/9/2022,2/10/2022,1,001j000000k1zgQAAQ,11/23/2018,7/29/2020,11/23/2018,Evergreen,0,614
10419,001j000000k1zgt,001j000000k1zgtAAA,0054w00000AWJkdAAH,AUM,0,0,0,0,0,CAD,8286.0,MSP,0,2,End User,Customer,2/3/2022,2/3/2022,0,001j000000k1zgtAAA,2/5/2020,2/4/2023,11/18/2020,Renewable,1,1095
10420,001j000000k1zhe,001j000000k1zheAAA,0054w00000AR30tAAD,AUM,0,0,0,0,0,USD,9813.0,MSP,1,2,Partner Account Record Type,Customer,2/7/2022,2/10/2022,0,001j000000k1zheAAA,11/18/2020,1/17/2024,1/18/2021,Renewable,1,1155
10421,001j000000k1zlE,001j000000k1zlEAAQ,0054w00000AWYanAAH,AMA,0,0,0,0,0,USD,3014.0,MSP,0,2,End User,Customer,2/7/2022,2/10/2022,1,001j000000k1zlEAAQ,2/17/2017,,2/17/2017,Evergreen,0,1819
10422,001j000000k1znk,001j000000k1znkAAA,0053a00000PATyDAAX,AUM,0,0,0,0,0,USD,7392.0,MSP,0,5,End User,Customer,1/19/2022,2/10/2022,0,001j000000k1znkAAA,7/30/2019,7/30/2022,7/30/2019,Renewable,1,1096
10423,001j000000k1zoO,001j000000k1zoOAAQ,0054w00000AQzJDAA1,AMA,0,0,0,0,0,USD,11968.0,MSP,0,20,End User,Customer,2/10/2022,2/10/2022,1,001j000000k1zoOAAQ,2/3/2022,2/2/2025,2/3/2022,Renewable,1,1095
10424,001j000000k1zpe,001j000000k1zpeAAA,0053a00000K4gJYAAZ,AMA,0,0,0,0,0,USD,3810.0,MSP,1,43,End User,Customer,2/2/2022,2/10/2022,1,001j000000k1zpeAAA,7/28/2017,,7/28/2017,Evergreen,0,1658
10425,001j000000k1zqH,001j000000k1zqHAAQ,0054w00000AWX1NAAX,AUM,0,0,0,0,0,USD,3306.0,MSP,0,5,End User,Customer,1/26/2022,2/10/2022,0,001j000000k1zqHAAQ,4/25/2017,,4/25/2017,Evergreen,0,1752
10426,001j000000k1zqn,001j000000k1zqnAAA,005f100000HHihyAAD,AUM,0,0,0,0,0,USD,11397.0,- None -,0,1,End User,Customer,11/1/2021,2/10/2022,0,001j000000k1zqnAAA,9/29/2021,9/28/2023,9/29/2021,Renewable,1,729
10427,001j000000k1zrk,001j000000k1zrkAAA,0053a00000OnipPAAR,AMA,0,0,1,1,0,USD,5761.0,MSP,0,33,End User,Customer,2/10/2022,2/10/2022,1,001j000000k1zrkAAA,10/1/2018,9/30/2024,2/2/2022,Evergreen,0,2191
10428,001j000000k1zs6,001j000000k1zs6AAA,0053a00000PdkmlAAB,AMA,0,0,0,0,0,USD,6965.0,MSP,0,43,End User,Customer,2/10/2022,2/10/2022,1,001j000000k1zs6AAA,4/23/2019,12/14/2023,12/15/2020,Renewable,1,1696
10429,001j000000k1zsC,001j000000k1zsCAAQ,005f100000HHihtAAD,,0,0,1,1,0,USD,8076.0,General Business,0,16,End User,Customer,1/19/2022,2/10/2022,0,001j000000k1zsCAAQ,9/2/2019,9/1/2023,9/2/2020,Renewable,1,1460
10430,001j000000k1zsq,001j000000k1zsqAAA,0053a00000K4OxmAAF,AMA,0,0,0,0,0,USD,11317.0,MSP,1,68,End User,Customer,1/31/2022,2/10/2022,1,001j000000k1zsqAAA,11/1/2021,1/31/2025,2/1/2022,Renewable,1,1187
